Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales_Amount,Shipping_Cost,Order_Status,Delivery_Status
70060560,2025-02-11,100403,50961,10,151.86,9.6,Cancelled,N/A
70060561,2023-10-23,104014,51584,23,16377.96,560.64,Delivered,On Time
70060562,2023-07-06,103021,51451,1,76.31,4.5,Delivered,On Time
70060563,2025-09-26,101464,50286,1,475.61,8.13,Delivered,On Time
70060564,2025-10-10,103026,50357,19,10216.85,880.07,Delivered,Early
70060565,2023-01-25,102485,50830,43,20307.78,1141.05,Delivered,On Time
70060566,2024-07-16,103148,51012,36,19911.88,1388.24,Delivered,On Time
70060567,2025-04-27,102318,51852,1,331.62,26.0,Delivered,Delayed
70060568,2024-08-05,103805,50268,1,630.78,32.42,Delivered,On Time
70060569,2024-03-18,100252,50625,16,8218.76,277.24,Delivered,On Time
70060570,2023-04-23,101664,50896,6,2829.35,61.73,Delivered,On Time
70060571,2025-07-15,102765,51994,2,533.72,33.1,Delivered,On Time
70060572,2024-12-08,102889,51489,49,27789.8,565.36,Delivered,On Time
70060573,2025-05-27,100838,51758,36,11039.58,667.55,Cancelled,N/A
70060574,2025-03-28,100412,50748,35,27582.65,2435.16,Delivered,Delayed
70060575,2024-02-15,100121,51123,21,7402.21,150.55,Delivered,Delayed
70060576,2025-10-04,101986,51768,6,5316.25,337.26,Delivered,On Time
70060577,2024-08-05,101601,51123,27,9684.4,739.46,Returned,N/A
70060578,2025-02-21,102791,51525,8,4756.08,295.91,Delivered,Early
70060579,2025-05-07,102185,51173,4,3202.19,268.88,Delivered,Early
70060580,2025-09-05,101899,51409,16,22622.0,560.19,Delivered,Delayed
70060581,2023-08-07,104189,50323,38,1491.12,23.18,Delivered,Delayed
70060582,2025-11-29,103067,51236,16,10139.12,306.47,Delivered,Delayed
70060583,2024-09-12,103218,50847,1,1275.94,46.65,Delivered,On Time
70060584,2023-01-15,101843,50542,4,2939.05,112.7,Delivered,Delayed
70060585,2024-10-18,103835,50280,18,9340.59,495.45,Delivered,On Time
70060586,2024-06-16,100742,50422,10,13367.02,529.73,Delivered,On Time
70060587,2023-12-22,101936,51494,1,1009.56,21.32,Delivered,On Time
70060588,2025-08-18,100261,51230,27,17123.46,1502.08,Delivered,On Time
70060589,2024-10-03,100531,50788,50,13001.54,808.34,Delivered,On Time
70060590,2024-10-12,100446,51201,1,137.71,8.82,Delivered,On Time
70060591,2024-02-15,102131,51576,13,2446.09,158.91,Delivered,On Time
70060592,2025-01-13,103444,51747,1,1084.47,58.39,Delivered,On Time
70060593,2023-01-05,101499,50743,16,13234.51,717.28,Delivered,On Time
70060594,2023-03-11,100154,50788,5,1341.19,36.08,Cancelled,N/A
70060595,2023-02-08,103497,50788,9,2395.43,211.27,Delivered,On Time
70060596,2023-01-05,101052,50792,1,1089.4,29.6,Returned,N/A
70060597,2023-05-17,103571,50357,41,21985.13,1235.42,Delivered,On Time
70060598,2024-12-29,100045,51962,1,967.02,43.74,Delivered,On Time
70060599,2024-09-28,101498,50323,4,147.81,6.18,Delivered,On Time
70060600,2025-07-13,103067,50323,3,118.88,6.45,Delivered,Early
70060601,2025-02-14,104333,51471,1,544.25,40.38,Delivered,On Time
70060602,2025-05-16,103709,50357,26,15124.84,1152.1,Delivered,On Time
70060603,2024-07-25,102185,50365,13,5270.06,179.26,Cancelled,N/A
70060604,2024-02-29,103533,50792,9,8990.68,360.44,Delivered,On Time
70060605,2025-03-19,102639,51834,9,5522.68,244.01,Cancelled,N/A
70060606,2025-11-29,104035,50351,27,6799.28,104.06,Delivered,On Time
70060607,2025-02-05,103803,51758,4,1174.49,26.87,Delivered,Delayed
70060608,2025-10-18,104859,51762,22,30709.0,1377.1,Delivered,On Time
70060609,2024-08-15,100531,50037,1,467.32,28.62,Delivered,Delayed
70060610,2023-09-23,101643,50485,5,1469.64,97.44,Cancelled,N/A
70060611,2024-01-25,100980,50830,5,2294.89,108.47,Delivered,On Time
70060612,2024-03-13,103124,50501,33,36668.93,2914.45,Delivered,On Time
70060613,2023-09-05,103326,50313,1,848.98,74.09,Delivered,On Time
70060614,2025-10-17,101027,50898,1,63.67,9.88,Delivered,On Time
70060615,2023-01-22,102033,50611,6,6616.71,510.94,Delivered,On Time
70060616,2024-05-22,102963,50246,4,5335.8,135.37,Delivered,On Time
70060617,2023-08-14,103301,50811,7,3250.29,149.34,Delivered,On Time
70060618,2025-05-10,100522,51743,5,4599.26,358.74,Delivered,Delayed
70060619,2024-02-05,104592,51112,3,856.72,74.46,Delivered,Delayed
70060620,2024-03-02,100197,50936,1,660.71,18.39,Delivered,On Time
70060621,2023-02-06,104850,51278,4,2765.12,183.51,Delivered,On Time
70060622,2024-12-11,101521,50485,5,1451.94,74.06,Delivered,On Time
70060623,2024-03-02,101521,50561,4,1167.88,92.47,Delivered,On Time
70060624,2024-06-01,102163,50657,18,16773.63,655.6,Returned,N/A
70060625,2023-02-25,103443,51110,2,1284.26,74.57,Delivered,Early
70060626,2024-05-09,100789,50748,10,7568.39,493.85,Delivered,On Time
70060627,2023-05-15,101237,51417,1,1315.75,42.98,Delivered,On Time
70060628,2025-02-21,104786,50569,47,53224.59,1555.24,Delivered,Delayed
70060629,2024-08-08,104377,51243,13,15520.85,852.77,Delivered,On Time
70060630,2024-04-18,101059,50068,1,538.75,7.12,Delivered,Delayed
70060631,2025-05-12,102805,51320,1,817.6,28.81,Delivered,On Time
70060632,2025-07-19,101026,51262,2,454.64,41.03,Delivered,On Time
70060633,2023-05-12,102721,51647,5,331.05,14.72,Cancelled,N/A
70060634,2025-06-20,101754,51394,1,808.78,17.04,Delivered,On Time
70060635,2023-01-23,101728,50129,1,1171.72,17.46,Delivered,On Time
70060636,2025-01-30,103146,51745,27,31117.82,894.46,Delivered,On Time
70060637,2023-07-12,101223,50367,33,34862.17,1961.56,Delivered,On Time
70060638,2024-11-10,101954,51086,6,4013.02,75.21,Delivered,On Time
70060639,2023-07-09,104617,50570,7,7462.16,645.9,Delivered,Delayed
70060640,2023-02-08,103714,50049,45,52787.74,3075.13,Delivered,On Time
70060641,2023-05-22,101851,50312,17,12273.76,827.09,Delivered,On Time
70060642,2025-01-09,101123,50323,1,37.56,4.5,Delivered,On Time
70060643,2025-10-25,103301,51117,28,29270.95,464.37,Delivered,Delayed
70060644,2025-05-24,104014,51729,34,19875.08,1103.31,Delivered,On Time
70060645,2024-03-05,104281,51911,58,52608.53,2498.6,Delivered,Delayed
70060646,2024-09-10,102788,51758,1,320.25,12.79,Delivered,Delayed
70060647,2024-01-02,102529,50868,18,3635.23,82.72,Delivered,Delayed
70060648,2023-02-16,103544,51917,1,81.14,8.73,Delivered,Early
70060649,2025-01-08,100862,50153,4,2778.54,245.39,Delivered,Delayed
70060650,2023-03-27,104249,51645,2,1011.76,33.89,Delivered,On Time
70060651,2024-07-25,100411,50637,4,2634.32,66.51,Delivered,Delayed
70060652,2025-07-25,102964,51786,7,5089.27,292.92,Delivered,On Time
70060653,2023-08-12,102898,51420,2,773.58,36.83,Delivered,On Time
70060654,2025-02-09,101480,51466,2,1252.58,43.63,Delivered,On Time
70060655,2023-05-19,100203,50749,12,3054.68,197.33,Delivered,Delayed
70060656,2023-03-29,103528,50201,5,2941.43,170.77,Delivered,On Time
70060657,2024-11-27,100139,50652,3,3779.63,234.9,Cancelled,N/A
70060658,2025-10-02,100893,51110,1,631.5,42.44,Returned,N/A
70060659,2025-08-07,102694,51778,5,3581.3,117.47,Delivered,On Time
70060660,2023-12-14,104695,51745,2,2402.68,135.66,Delivered,On Time
70060661,2025-11-20,100376,50851,24,8520.88,641.97,Delivered,Early
70060662,2024-04-30,102836,50165,15,10305.47,691.95,Delivered,On Time
70060663,2024-04-05,101591,51525,57,33531.98,1574.76,Delivered,On Time
70060664,2023-07-20,103362,51834,11,6824.29,435.94,Delivered,On Time
70060665,2024-08-09,104753,51305,37,38959.63,1411.41,Delivered,Delayed
70060666,2025-01-16,101324,50210,50,26025.19,1704.74,Cancelled,N/A
70060667,2023-01-21,104761,50061,1,149.32,4.5,Delivered,On Time
70060668,2024-04-22,104328,51851,22,17918.37,702.35,Delivered,On Time
70060669,2025-02-11,102983,51771,1,451.78,16.88,Delivered,On Time
70060670,2023-07-14,103725,50217,15,7656.45,270.94,Delivered,Delayed
70060671,2024-01-13,104309,50907,32,7476.9,141.74,Delivered,On Time
70060672,2025-12-30,103978,50323,1,38.6,7.57,Delivered,On Time
70060673,2023-01-09,101584,50852,6,1266.67,70.98,Delivered,On Time
70060674,2025-06-23,104035,50616,5,4195.7,219.3,Delivered,On Time
70060675,2025-01-13,101509,51516,14,15364.74,417.79,Delivered,On Time
70060676,2025-06-21,104316,51906,1,36.25,5.38,Cancelled,N/A
70060677,2024-10-18,101238,50311,2,1584.62,142.87,Delivered,On Time
70060678,2023-04-06,102805,50883,1,1093.5,47.31,Delivered,On Time
70060679,2023-12-16,103434,51651,33,37643.49,2043.33,Delivered,On Time
70060680,2024-09-10,102059,51709,11,12938.16,337.22,Delivered,On Time
70060681,2024-05-03,103874,50749,1,256.22,23.37,Delivered,On Time
70060682,2025-12-07,104619,51110,36,22948.84,931.94,Delivered,On Time
70060683,2025-03-10,100932,51420,20,7910.41,320.08,Delivered,On Time
70060684,2023-12-12,100193,51934,35,48228.78,3468.33,Delivered,On Time
70060685,2024-03-27,103093,51516,3,3078.94,83.06,Delivered,On Time
70060686,2023-12-17,102963,51451,33,2647.97,160.03,Delivered,Delayed
70060687,2025-08-31,101647,51758,9,2748.63,168.0,Delivered,On Time
70060688,2025-08-21,103885,51758,4,1225.16,95.51,Delivered,On Time
70060689,2023-05-02,104093,50561,16,4558.98,373.69,Delivered,On Time
70060690,2023-10-15,101615,51685,1,876.47,60.09,Delivered,Delayed
70060691,2023-06-01,103402,50365,58,24104.74,1282.46,Delivered,On Time
70060692,2023-02-10,103192,50357,5,2914.58,125.57,Delivered,On Time
70060693,2023-03-23,101656,50252,1,1128.26,44.11,Delivered,Delayed
70060694,2023-05-10,104830,51235,1,898.56,12.63,Delivered,On Time
70060695,2025-04-28,101667,50722,35,25848.76,706.79,Delivered,On Time
70060696,2025-02-02,103062,50422,7,9213.81,689.44,Delivered,Delayed
70060697,2024-10-12,101831,50656,8,1107.08,44.61,Delivered,On Time
70060698,2024-07-15,100069,51203,50,59285.62,3229.78,Delivered,On Time
70060699,2025-12-03,100484,51911,1,871.33,23.84,Delivered,Delayed
70060700,2025-11-08,101140,50323,15,573.12,50.88,Delivered,Early
70060701,2025-12-13,104033,50558,42,44125.04,2742.33,Delivered,On Time
70060702,2024-11-25,102135,51387,11,4503.18,259.16,Delivered,On Time
70060703,2025-04-28,102891,50396,13,17089.88,420.29,Delivered,Delayed
70060704,2024-07-13,104717,51778,2,1524.81,68.29,Delivered,On Time
70060705,2025-04-10,100715,51123,27,9627.35,742.23,Delivered,Early
70060706,2023-08-07,104289,51125,2,1599.49,34.01,Delivered,On Time
70060707,2024-01-26,101830,51869,5,122.11,4.5,Delivered,On Time
70060708,2025-01-21,101636,51427,3,613.98,15.05,Delivered,Early
70060709,2023-11-13,103091,50807,2,874.31,43.68,Delivered,On Time
70060710,2025-06-01,104471,51294,5,6429.29,530.74,Delivered,On Time
70060711,2024-06-20,101679,50280,1,476.76,7.46,Delivered,On Time
70060712,2023-10-29,103742,51271,2,1777.78,132.5,Cancelled,N/A
70060713,2025-08-03,100114,51417,18,25237.97,1369.42,Delivered,On Time
70060714,2025-11-20,103076,50351,3,728.36,55.36,Delivered,Delayed
70060715,2024-11-08,103121,51451,21,1627.45,38.39,Delivered,Delayed
70060716,2025-01-26,102745,50221,4,1224.55,56.68,Delivered,On Time
70060717,2025-11-14,104682,50405,9,7991.24,253.17,Delivered,On Time
70060718,2025-04-28,104689,50916,5,816.75,62.1,Delivered,On Time
70060719,2024-02-19,101655,51420,7,2803.99,130.08,Delivered,Delayed
70060720,2025-04-16,102213,51167,12,2146.68,126.85,Delivered,On Time
70060721,2025-05-12,103919,50365,4,1769.74,114.82,Delivered,On Time
70060722,2024-09-04,104191,50131,3,3421.6,214.58,Delivered,On Time
70060723,2024-06-22,102020,50814,23,21751.68,1183.53,Delivered,On Time
70060724,2025-02-28,101681,51303,14,2579.44,171.72,Delivered,On Time
70060725,2023-10-07,104059,50743,34,28109.92,1571.14,Delivered,On Time
70060726,2024-07-02,101818,50743,1,812.09,42.69,Delivered,Delayed
70060727,2025-10-10,101954,51167,5,883.3,76.21,Delivered,Delayed
70060728,2023-11-05,100653,50969,4,3667.9,93.1,Delivered,Early
70060729,2025-12-04,102679,51758,10,3148.74,146.05,Delivered,On Time
70060730,2023-01-24,101584,50811,8,3774.98,323.54,Delivered,On Time
70060731,2025-05-21,102906,50353,1,150.79,11.71,Returned,N/A
70060732,2025-11-25,102173,50351,2,502.7,41.1,Delivered,Delayed
70060733,2025-02-01,103682,50022,1,397.4,38.79,Delivered,On Time
70060734,2023-05-07,101353,50485,3,891.3,51.69,Delivered,On Time
70060735,2024-05-22,100847,51215,6,6742.31,389.69,Delivered,Early
70060736,2025-07-12,103475,50485,12,3794.22,64.55,Delivered,On Time
70060737,2024-05-25,101853,50888,1,370.96,28.66,Delivered,Delayed
70060738,2025-08-21,102787,50134,5,4129.16,307.29,Delivered,On Time
70060739,2023-06-29,104699,50747,41,49756.07,3115.18,Delivered,On Time
70060740,2025-05-10,102379,51209,52,25976.3,913.71,Delivered,Delayed
70060741,2023-07-29,100744,51732,1,1405.78,90.03,Delivered,On Time
70060742,2025-09-22,102068,50384,23,25427.34,646.46,Delivered,On Time
70060743,2024-08-28,102340,50389,49,47393.45,3247.75,Delivered,Early
70060744,2024-10-31,103775,51001,18,14799.53,689.74,Delivered,On Time
70060745,2023-02-16,100998,51494,1,995.04,35.44,Delivered,Delayed
70060746,2025-10-14,101670,50883,2,2333.15,129.95,Cancelled,N/A
70060747,2025-10-13,100271,50152,14,6976.16,609.43,Delivered,Delayed
70060748,2023-07-30,103468,51123,2,707.95,33.42,Delivered,On Time
70060749,2023-05-29,103649,51525,3,1822.82,36.23,Cancelled,N/A
70060750,2024-03-13,102218,50344,1,628.42,27.66,Delivered,Delayed
70060751,2023-03-24,102646,51941,3,212.1,20.35,Delivered,On Time
70060752,2024-12-19,103693,50658,16,7978.67,670.88,Delivered,On Time
70060753,2023-10-08,101324,51469,15,15212.19,490.71,Delivered,On Time
70060754,2025-04-28,102983,50179,55,10154.94,895.24,Delivered,Delayed
70060755,2023-11-22,104802,51238,15,17345.44,418.17,Delivered,On Time
70060756,2025-01-30,103301,51227,1,855.11,46.9,Delivered,Early
70060757,2025-01-15,100438,51369,30,17630.67,1321.98,Delivered,On Time
70060758,2025-04-23,101424,50807,33,13454.8,862.53,Cancelled,N/A
70060759,2023-02-17,102529,51778,15,11396.48,385.75,Delivered,On Time
70060760,2023-06-13,100405,50883,9,10374.05,394.54,Delivered,On Time
70060761,2024-11-21,103395,51525,10,6293.53,448.51,Delivered,On Time
70060762,2023-02-23,103282,51294,35,46958.15,2452.54,Delivered,On Time
70060763,2023-06-28,104370,51123,46,16362.9,828.66,Delivered,Delayed
70060764,2023-06-21,102460,51202,21,27803.45,1042.03,Cancelled,N/A
70060765,2023-04-25,103431,51738,1,1018.85,84.03,Delivered,On Time
70060766,2023-05-24,100914,51823,2,2744.72,209.03,Delivered,On Time
70060767,2023-01-30,100012,51596,8,8791.12,697.56,Delivered,On Time
70060768,2023-06-22,100847,51211,22,18069.13,1064.34,Delivered,On Time
70060769,2025-05-26,100357,50743,20,17095.51,556.71,Delivered,On Time
70060770,2024-07-02,102074,50797,4,1266.06,75.54,Delivered,On Time
70060771,2023-10-29,102274,50513,1,1226.13,79.56,Delivered,Early
70060772,2023-07-18,103205,50636,1,1014.51,27.46,Delivered,On Time
70060773,2024-08-02,100678,51869,11,260.82,23.19,Delivered,On Time
70060774,2023-09-23,101065,50762,4,3065.34,159.83,Delivered,On Time
70060775,2024-05-19,103951,51123,3,1059.19,37.69,Delivered,Delayed
70060776,2023-11-08,102834,50061,5,796.71,51.44,Delivered,Delayed
70060777,2023-08-09,100169,50830,11,5142.25,357.8,Delivered,On Time
70060778,2023-07-08,104224,51720,35,39722.36,929.99,Returned,N/A
70060779,2025-06-09,103114,51810,1,286.5,10.92,Delivered,Delayed
70060780,2025-10-28,100937,51119,2,2144.78,72.53,Delivered,On Time
70060781,2024-08-11,101223,50966,31,1871.25,119.68,Delivered,On Time
70060782,2025-01-27,102736,50109,27,19551.87,1269.63,Delivered,Early
70060783,2024-11-30,102781,50877,4,2556.18,88.66,Cancelled,N/A
70060784,2025-02-12,103988,50830,5,2177.57,116.24,Delivered,On Time
70060785,2023-05-20,101718,51228,33,2533.79,66.83,Delivered,Delayed
70060786,2025-08-08,102718,51149,43,52877.06,797.71,Delivered,On Time
70060787,2025-09-24,102857,51675,10,5119.21,368.68,Delivered,On Time
70060788,2024-11-10,102764,50022,3,1185.14,41.14,Delivered,Delayed
70060789,2024-11-24,100405,50793,5,4182.21,206.3,Delivered,Delayed
70060790,2024-09-21,101975,50568,1,729.53,17.28,Delivered,On Time
70060791,2025-02-18,101638,51637,1,561.21,12.89,Delivered,On Time
70060792,2024-01-12,104966,51861,33,2451.7,155.86,Delivered,On Time
70060793,2025-11-08,102259,51058,10,7041.72,309.89,Delivered,On Time
70060794,2023-03-19,102107,51512,44,37149.3,1471.72,Delivered,On Time
70060795,2023-11-20,102377,51768,5,4382.36,190.66,Cancelled,N/A
70060796,2025-09-02,104583,50916,25,3938.29,59.7,Delivered,On Time
70060797,2023-03-20,103006,51036,17,1042.45,37.49,Delivered,Delayed
70060798,2024-05-22,101874,51451,7,570.62,27.02,Delivered,On Time
70060799,2023-11-01,104559,51997,18,14450.1,600.48,Delivered,Delayed
70060800,2023-12-03,104640,51451,20,1620.39,143.37,Delivered,On Time
70060801,2023-03-25,101301,51059,18,8882.97,271.55,Delivered,On Time
70060802,2025-06-02,101894,50334,2,1437.52,49.17,Delivered,On Time
70060803,2024-01-16,104814,51363,37,27727.37,900.73,Delivered,On Time
70060804,2023-04-08,102662,51278,15,9756.65,844.85,Delivered,Early
70060805,2024-05-23,102091,51049,6,6460.98,479.03,Delivered,Delayed
70060806,2023-08-18,100998,50788,35,8873.35,448.35,Delivered,Early
70060807,2023-03-03,101854,50559,1,742.44,26.73,Returned,N/A
70060808,2025-02-21,103128,51732,52,67629.49,1838.01,Returned,N/A
70060809,2024-04-11,100226,51095,11,10171.23,361.93,Cancelled,N/A
70060810,2025-01-12,100453,51460,19,21578.69,1763.77,Delivered,On Time
70060811,2025-10-20,100034,51123,1,359.26,26.99,Delivered,On Time
70060812,2024-02-06,101084,51929,7,4597.67,191.86,Delivered,On Time
70060813,2023-04-22,100918,51197,6,2500.85,124.46,Delivered,On Time
70060814,2025-06-04,104242,50086,2,1154.73,100.58,Delivered,On Time
70060815,2024-04-01,100932,50840,9,6426.91,570.02,Delivered,On Time
70060816,2023-06-03,103303,51494,37,36178.95,2704.36,Delivered,Delayed
70060817,2025-10-30,100532,51745,33,37892.26,749.35,Delivered,On Time
70060818,2024-12-22,102922,51529,50,35281.6,1523.96,Returned,N/A
70060819,2023-10-12,102109,51240,1,1206.29,48.21,Delivered,On Time
70060820,2024-02-11,101955,50437,1,879.03,30.35,Delivered,On Time
70060821,2024-12-28,104256,50250,1,554.56,14.72,Delivered,Delayed
70060822,2025-10-27,100825,50743,56,49975.81,2212.65,Delivered,On Time
70060823,2023-04-01,102927,51123,17,6172.02,107.52,Delivered,On Time
70060824,2025-04-01,104067,51196,11,3702.32,97.28,Delivered,On Time
70060825,2023-01-20,103512,50788,3,735.79,22.69,Delivered,On Time
70060826,2025-08-07,104915,51103,9,5400.02,280.0,Delivered,Delayed
70060827,2024-03-11,100011,50280,2,1031.75,34.82,Cancelled,N/A
70060828,2023-05-15,104421,51735,45,52073.7,3199.99,Delivered,On Time
70060829,2025-10-08,103026,51145,13,11892.81,787.52,Delivered,On Time
70060830,2025-09-01,100011,50264,2,1796.15,59.08,Delivered,On Time
70060831,2024-10-11,102256,50294,1,65.81,4.5,Delivered,On Time
70060832,2025-06-17,103783,51608,6,754.68,31.51,Cancelled,N/A
70060833,2024-04-17,100917,50485,16,4720.95,149.61,Delivered,On Time
70060834,2025-12-23,103402,50567,36,19857.26,585.26,Delivered,On Time
70060835,2023-01-29,100675,50387,5,3745.5,102.4,Delivered,Delayed
70060836,2025-06-27,103977,50458,5,7123.74,392.32,Delivered,On Time
70060837,2025-03-16,102795,50323,13,496.24,30.06,Delivered,Delayed
70060838,2023-11-26,100197,50788,60,14896.8,351.52,Returned,N/A
70060839,2024-06-15,100478,50201,20,11651.85,386.29,Cancelled,N/A
70060840,2023-04-06,104303,51748,53,39177.31,3089.96,Delivered,On Time
70060841,2024-10-04,100192,51149,4,5206.66,131.06,Delivered,Early
70060842,2023-09-26,101456,50698,8,4522.63,189.15,Returned,N/A
70060843,2023-12-06,102790,50711,1,107.13,7.99,Delivered,On Time
70060844,2024-12-25,101061,51088,5,1372.72,72.2,Delivered,On Time
70060845,2025-06-10,101103,50268,6,3814.77,163.45,Delivered,Delayed
70060846,2024-11-13,103830,51959,3,1733.21,27.54,Delivered,Early
70060847,2025-02-05,101424,51431,3,3303.96,292.37,Delivered,Delayed
70060848,2025-08-12,100226,50443,1,287.73,9.47,Delivered,Delayed
70060849,2024-01-01,103561,51682,28,5675.09,394.02,Delivered,On Time
70060850,2025-05-28,104759,51123,19,6486.81,470.88,Delivered,On Time
70060851,2024-06-23,104127,51530,6,3954.17,351.78,Delivered,On Time
70060852,2023-01-02,102717,51745,1,1140.16,57.81,Delivered,Early
70060853,2023-12-04,102053,51261,57,4370.61,113.2,Delivered,On Time
70060854,2023-04-26,104617,51344,37,39548.44,902.61,Returned,N/A
70060855,2025-07-04,103775,51643,17,19402.86,632.06,Delivered,On Time
70060856,2023-10-03,102802,51123,32,10536.47,562.09,Delivered,Delayed
70060857,2023-01-09,104395,50905,6,5363.7,99.18,Delivered,On Time
70060858,2025-03-14,102959,51420,4,1468.3,132.79,Delivered,On Time
70060859,2023-07-07,104850,50788,8,2103.8,75.65,Delivered,Delayed
70060860,2025-12-27,104268,50916,1,162.52,4.5,Delivered,On Time
70060861,2024-11-26,102722,50764,7,982.13,64.06,Returned,N/A
70060862,2024-01-08,104605,51748,29,21015.1,1080.73,Delivered,On Time
70060863,2023-09-06,101655,50833,16,8300.31,431.38,Delivered,On Time
70060864,2024-08-04,103460,51559,5,5670.73,354.22,Delivered,On Time
70060865,2023-06-14,100847,51525,1,632.27,18.22,Returned,N/A
70060866,2025-10-07,104462,50039,23,628.24,9.13,Delivered,On Time
70060867,2023-03-01,101209,51758,1,303.42,6.86,Delivered,On Time
70060868,2023-04-29,104734,51117,3,3239.12,111.23,Delivered,On Time
70060869,2023-01-08,100097,51119,5,5273.58,463.23,Delivered,On Time
70060870,2024-01-13,103402,50743,1,809.57,31.56,Delivered,On Time
70060871,2024-07-28,100726,51667,2,2510.8,179.81,Cancelled,N/A
70060872,2023-01-30,103801,50322,1,894.65,56.6,Delivered,On Time
70060873,2025-09-25,102427,50929,33,29813.97,1478.65,Delivered,On Time
70060874,2023-11-09,104550,50542,2,1454.65,89.97,Delivered,On Time
70060875,2024-10-13,103515,51518,14,14253.63,760.88,Returned,N/A
70060876,2024-11-12,103789,50399,47,35493.92,2721.4,Cancelled,N/A
70060877,2025-09-23,100540,50323,1,38.65,4.5,Delivered,Delayed
70060878,2025-11-28,100500,50402,1,516.33,17.83,Delivered,On Time
70060879,2025-10-07,104240,51758,2,586.53,27.65,Delivered,On Time
70060880,2024-05-06,101104,50797,3,977.36,18.36,Delivered,On Time
70060881,2024-12-30,104314,50074,9,476.92,9.13,Delivered,On Time
70060882,2023-03-12,100685,51512,3,2442.22,78.13,Cancelled,N/A
70060883,2025-05-05,101468,51326,1,992.48,29.57,Delivered,On Time
70060884,2024-05-05,104635,50916,3,493.05,12.97,Delivered,On Time
70060885,2023-05-03,104175,51994,2,515.63,20.25,Delivered,On Time
70060886,2025-02-02,100303,50729,44,9121.26,600.96,Delivered,On Time
70060887,2023-01-26,102173,50968,8,1677.56,77.92,Delivered,On Time
70060888,2025-05-29,104553,50730,1,1412.38,121.83,Delivered,On Time
70060889,2024-11-23,100080,51054,6,6499.08,422.02,Delivered,On Time
70060890,2025-06-01,100531,51876,17,18020.75,1556.72,Delivered,Delayed
70060891,2024-08-29,103207,50092,31,37740.9,2575.46,Returned,N/A
70060892,2023-04-26,100531,51451,19,1580.91,88.51,Returned,N/A
70060893,2024-10-04,102178,51109,15,10460.46,482.83,Delivered,Early
70060894,2025-02-22,102493,50564,1,133.79,8.47,Delivered,Early
70060895,2025-01-04,104275,50700,3,3466.36,91.97,Delivered,Delayed
70060896,2023-11-16,104763,50365,1,427.3,15.84,Delivered,Delayed
70060897,2024-03-27,102509,51059,5,2395.73,156.47,Delivered,On Time
70060898,2024-02-23,102502,50046,34,11250.69,342.16,Delivered,On Time
70060899,2025-09-14,103588,51532,25,1461.38,84.11,Delivered,On Time
70060900,2023-05-26,100981,51378,11,2472.95,87.7,Returned,N/A
70060901,2025-08-14,104699,50788,29,7590.04,557.38,Delivered,On Time
70060902,2023-03-12,100007,50485,3,954.17,36.44,Delivered,On Time
70060903,2024-09-14,100009,50970,31,1997.26,48.63,Delivered,On Time
70060904,2024-01-19,103091,50740,2,2682.72,76.56,Delivered,On Time
70060905,2025-07-13,101648,51525,1,604.04,38.91,Delivered,On Time
70060906,2023-06-04,101912,50762,9,6904.09,377.75,Delivered,Delayed
70060907,2023-04-21,101090,51446,1,970.38,86.61,Delivered,On Time
70060908,2023-11-04,101954,51205,7,4319.14,362.77,Returned,N/A
70060909,2023-06-29,104106,51123,56,18737.69,584.15,Cancelled,N/A
70060910,2025-08-13,103450,51758,1,321.61,19.92,Delivered,Delayed
70060911,2024-06-21,100498,51256,41,15637.57,1259.06,Delivered,On Time
70060912,2025-08-15,100313,51840,2,2554.23,119.11,Delivered,On Time
70060913,2025-11-20,102485,50919,2,1227.69,80.16,Delivered,Delayed
70060914,2023-09-22,103609,50788,10,2612.54,57.51,Delivered,On Time
70060915,2025-01-24,103330,51205,1,623.25,32.62,Delivered,On Time
70060916,2025-11-26,104304,50839,1,1150.55,69.74,Delivered,Delayed
70060917,2023-05-18,100631,50911,37,17261.84,490.47,Delivered,On Time
70060918,2025-08-04,102979,50748,1,779.71,51.34,Delivered,On Time
70060919,2024-08-23,103775,51430,24,7882.64,450.09,Cancelled,N/A
70060920,2023-05-07,104682,51221,32,43942.88,3952.58,Delivered,Delayed
70060921,2025-02-25,100518,51116,6,6108.14,310.28,Delivered,Delayed
70060922,2025-05-07,101178,50882,8,7720.97,114.94,Cancelled,N/A
70060923,2025-08-20,101712,51266,8,5363.13,265.04,Delivered,On Time
70060924,2024-11-26,102661,51758,5,1471.98,129.97,Cancelled,N/A
70060925,2024-11-02,101955,51505,1,328.0,30.06,Cancelled,N/A
70060926,2024-08-17,104286,50561,9,2498.52,57.15,Delivered,Early
70060927,2023-11-27,104743,51301,30,15076.82,798.24,Delivered,On Time
70060928,2025-03-12,100393,50165,2,1369.43,27.64,Delivered,On Time
70060929,2023-12-11,103454,51758,12,3701.32,237.83,Delivered,On Time
70060930,2024-05-02,100531,51097,2,826.55,57.71,Cancelled,N/A
70060931,2025-11-25,104471,51365,12,2577.74,170.56,Delivered,Delayed
70060932,2025-10-30,100684,50966,57,3586.88,281.98,Delivered,On Time
70060933,2024-10-21,104958,51123,1,336.81,15.37,Delivered,On Time
70060934,2025-05-05,102074,51451,1,82.85,11.81,Cancelled,N/A
70060935,2024-12-17,101843,51758,2,638.17,33.46,Delivered,On Time
